Date_str,Station_id,Satellite_id,Azimuth,Elevation
20170101,nist,G15,-38.17116483962109,8.164212500354251
20170101,nist,G15,-38.735691917194565,8.66714692983022
20170101,nist,G15,-39.312955516133904,9.159919446628399
20170101,nist,G15,-95.82025165594531,8.449787306373555
20170101,nist,G15,52.00577294025455,5.622584092545087
20170102,nist,G15,-38.18678710547397,8.177307817546085
20170102,nist,G15,-38.751777407396986,8.679844174630354
20170102,nist,G15,-39.3295007845469,9.172207404994637
20170102,nist,G15,-95.839373121557,8.428750863217227
20170102,nist,G15,52.018251848145226,5.603547248411554
20170102,nist,G15,52.08169108849575,5.425253527038566
20170103,nist,G15,-38.202425889386866,8.190388221980076
20170103,nist,G15,-38.767879235772305,8.6925260982377
20170103,nist,G15,-39.34606219063016,9.184479636253574
20170103,nist,G15,-40.693245612365,10.252537780798146
20170103,nist,G15,-95.6759759298797,8.515192575265985
20170103,nist,G15,-95.8584871074569,8.407710156239057
20170103,nist,G15,51.90523570306023,5.941729693615452
20170103,nist,G15,51.96773256374049,5.763007428323646
20170103,nist,G15,52.09426719480372,5.4062529355985225
20170104,nist,G15,-38.21808118314507,8.203453698753783
20170104,nist,G15,-38.783997393350106,8.705192685883237
20170104,nist,G15,-39.36263972463598,9.196736125802499
20170104,nist,G15,-40.710841071483834,10.263830794368964
20170104,nist,G15,-95.8775936239002,8.386665201258396
20170104,nist,G15,51.79396119004097,6.280710129184068
20170105,nist,G15,-95.71428364065963,8.473174435495242
20170105,nist,G15,48.87412658500977,20.70422291270381
20170105,nist,G15,52.11945868050812,5.368265912811801
20170106,nist,G15,-38.3899570448124,8.355715859354822
20170106,nist,G15,-38.95998204382638,8.85413029769581
20170106,nist,G15,-95.73342622722708,8.452158864496115
20170106,nist,G15,-95.91578428947844,8.344562610509541
20170107,nist,G15,-38.40577770086339,8.368637486880859
20170107,nist,G15,-95.75256131485472,8.431138980569155
20170108,nist,G15,-38.42161478961285,8.381544025057023
20170108,nist,G15,-95.77168891375871,8.410114799559901
20170108,nist,G15,52.09340142933229,5.489425058448601
20170108,nist,G15,52.15734395474545,5.311320813723678
20170109,nist,G15,-39.00887717818244,8.891639928281407
20170109,nist,G15,-95.79080903416121,8.389086337302738
20170109,nist,G15,52.04245561438773,5.6487243097933355
20170110,nist,G15,-38.31235918898524,8.281532244813096
20170110,nist,G15,-38.88104874619596,8.780869330451104
20170110,nist,G15,-39.46244306557667,9.269943670561538
20170110,nist,G15,-95.80992168629813,8.368053609622267
20170110,nist,G15,52.11855626324728,5.45142205188528
20170111,nist,G15,-37.77171761172835,7.785591834518313
20170111,nist,G15,-38.32812981935018,8.294492811237532
20170111,nist,G15,-38.75380072362213,8.669645444418173
20170111,nist,G15,-39.47913321970071,9.282089560012517
20170111,nist,G15,-40.68071763598698,10.227355759054278
20170111,nist,G15,-95.64659643363349,8.454482307619978
20170111,nist,G15,51.94163579918323,5.967838531726932
20170111,nist,G15,52.06746868965487,5.610667578588588
20170111,nist,G15,52.13115332149359,5.4324276323059495
20170111,nist,G15,52.19534666484655,5.254418292084765
20170112,nist,G15,-38.343916892857585,8.307438331015733
20170112,nist,G15,-39.495839422734846,9.294219591253588
20170112,nist,G15,-95.66574512791722,8.433479036892518
20170112,nist,G15,51.95399308080167,5.948754203986603
20170112,nist,G15,52.2080402892247,5.2354602572035125
20170113,nist,G15,-38.359720401040775,8.320368789298628
20170113,nist,G15,-38.929794131649615,8.818499423281581
20170113,nist,G15,-39.36568239800382,9.185357325164684
20170113,nist,G15,-95.68488632454653,8.412471435813831
20170113,nist,G15,51.96636362016253,5.929674566153927
20170113,nist,G15,52.15638667481723,5.394452972176941
20170113,nist,G15,52.22074692561106,5.216506962271005
20170114,nist,G15,-37.81773511998998,7.825557248630788
20170114,nist,G15,-38.23489440490173,8.207277846475685
20170114,nist,G15,-38.946075081694495,8.831011840683455
20170114,nist,G15,-39.382306715503006,9.197560179147038
20170114,nist,G15,-95.70402003371527,8.391459520236152
20170114,nist,G15,51.91634921908639,6.089435910192881
20170114,nist,G15,52.04166081692908,5.731993528536592
20170114,nist,G15,52.16902295161191,5.3754727362507975
20170115,nist,G15,-38.2506150338264,8.22027723018452
20170115,nist,G15,-39.39894710626504,9.209747232014474
20170115,nist,G15,-95.7231462656208,8.370443305997627
20170115,nist,G15,52.11765248595672,5.534610693000243
20170116,nist,G15,-38.26635211613464,8.233261609918392
20170116,nist,G15,-45.20193306584394,13.112807869477798
20170116,nist,G15,-95.74226503047434,8.349422808927645
20170116,nist,G15,51.94098674209458,6.051237165658685
20170117,nist,G15,-38.282105643439586,8.246230970825705
20170117,nist,G15,-45.22246325339585,13.120762379136485
20170117,nist,G15,-95.7613763384932,8.32839804484247
20170117,nist,G15,52.01597816940336,5.853402962958611
20170118,nist,G15,-38.29787560732797,8.25918529806291
20170118,nist,G15,-39.448964619030065,9.24621343853418
20170118,nist,G15,-95.59807939398374,8.414780055484304
20170118,nist,G15,-95.78048019990257,8.307369029547107
20170119,nist,G15,-38.313661999361344,8.272124576794958
20170119,nist,G15,-95.61722667658321,8.393784740491236
20170119,nist,G15,-95.79957662493125,8.286335778836829
20170120,nist,G15,-38.329464811069684,8.285048792189768
20170120,nist,G15,-39.482389811674544,9.270444970913648
20170120,nist,G15,-39.630065600875106,9.390687204806587
20170120,nist,G15,-95.63636647301219,8.372785093594983
20170120,nist,G15,52.24511443926733,5.261690783060442
20170121,nist,G15,-38.34528403395768,8.297957929424172
20170121,nist,G15,-39.499126433206186,9.282536911991127
20170121,nist,G15,-95.47292396954893,8.458984811352915
20170121,nist,G15,-95.65549879344483,8.351781130638042
20170121,nist,G15,52.06580410072457,5.777206593469922
20170122,nist,G15,-38.36111965949866,8.310851973677657
20170122,nist,G15,-39.515879058128974,9.2946129503377
20170122,nist,G15,-46.74598810983613,13.880341515245073
20170122,nist,G15,-95.67462364806616,8.330772867452959
20170122,nist,G15,52.015217802332295,5.936753490061965
20170122,nist,G15,52.14188125693334,5.579815732141909
20170123,nist,G15,-38.37697167914911,8.323730910147644
20170123,nist,G15,-39.53264767635112,9.306673071478539
20170123,nist,G15,-40.89304321316978,10.361492431615131
20170123,nist,G15,-46.76735658014265,13.887132156027967
20170123,nist,G15,-95.69374104706975,8.309760319859723
20170123,nist,G15,52.09079614966191,5.7391366695286266
20170123,nist,G15,52.154467874713916,5.560814752556775
20170123,nist,G15,52.2833358047408,5.204863848608072
20170124,nist,G15,-38.392840084322245,8.33659472402252
20170124,nist,G15,-39.549432277744025,9.318717260940064
20170124,nist,G15,-40.910837572676286,10.372561472286604
20170124,nist,G15,-95.53042901683789,8.396061988669661
20170124,nist,G15,-95.71285100066208,8.288743503670934
20170124,nist,G15,52.04006740488879,5.89862984965302
20170124,nist,G15,52.167067586932085,5.54181850187142
20170124,nist,G15,52.296102217295235,5.18593103981514
20170125,nist,G15,-38.4087248664147,8.349443400508399
20170125,nist,G15,-39.56623285215216,9.33074550426
20170125,nist,G15,-40.92864734764966,10.383613676269649
20170125,nist,G15,-95.54958236240873,8.375078962966324
20170125,nist,G15,-95.73195351904384,8.267722434684456
20170126,nist,G15,-39.58304938939618,9.342757786990239
20170126,nist,G15,-45.75957082435937,13.375551816449606
20170126,nist,G15,-95.56872822312367,8.354091587966252
20170126,nist,G15,-95.75104861243491,8.246697128687925
20170126,nist,G15,52.06496984162701,5.860525034038685
20170127,nist,G15,-37.87989705185013,7.87001026487803
20170127,nist,G15,-39.01388612685316,8.870112476475562
20170127,nist,G15,-39.59988187925952,9.354754094684049
20170127,nist,G15,-46.85295172444079,13.914095780783573
20170127,nist,G15,-95.58786660913184,8.333099879516313
20170127,nist,G15,-95.77013629106548,8.225667601456374
20170127,nist,G15,52.077440849657926,5.8414796915443885
20170128,nist,G15,-38.45647738773031,8.387898457771593
20170128,nist,G15,-39.61673031150124,9.366734412909096
20170128,nist,G15,-46.87438073000125,13.920786902994001
20170128,nist,G15,-95.60699753059707,8.312103853455962
20170128,nist,G15,52.08992503845837,5.822439062455383
20170128,nist,G15,52.21759719684137,5.465880834389292
20170129,nist,G15,-37.91085626588336,7.896391180807549
20170129,nist,G15,-38.47242759088333,8.40068643687474
20170129,nist,G15,-39.63359467585719,9.378698727247146
20170129,nist,G15,-95.62612099768803,8.291103525609596
20170129,nist,G15,52.102422398782956,5.803403149150809
20170129,nist,G15,52.23026224379345,5.44690826281605
20170130,nist,G15,-37.92636063962408,7.909559440493915
20170130,nist,G15,-38.48839412750546,8.413459204706951
20170130,nist,G15,-39.063113773326094,8.907257619955914
20170130,nist,G15,-39.65047496202729,9.39064702328327
20170130,nist,G15,-46.91727486935402,13.93410933785264
20170130,nist,G15,-95.46279398779177,8.377324904828562
20170130,nist,G15,52.11493292138979,5.78437195400856
20170201,nist,G15,-37.95741888041366,7.935851488902052
20170201,nist,G15,-38.520376166039306,8.43895904754884
20170201,nist,G15,-39.53603429382862,9.294852121067718
20170201,nist,G15,-95.5011052754005,8.33537907165724
20170201,nist,G15,52.01369331787482,6.103552672278026
20170201,nist,G15,52.13999341652108,5.746323727676645
20170202,nist,G15,-38.394347049995964,8.326946520188203
20170202,nist,G15,-39.552849116005426,9.306858069634204
20170202,nist,G15,-46.800683002739575,13.868384617813136
20170202,nist,G15,-46.981706108396104,13.953943319775933
20170202,nist,G15,-95.52024970406214,8.314399620909372
20170202,nist,G15,52.08905257308872,5.9057741041234975
20170203,nist,G15,-38.41026376862004,8.339758622974436
20170203,nist,G15,-40.934128707964724,10.36911762963329
20170203,nist,G15,-45.57347573736937,13.253042990168565
20170203,nist,G15,-46.822092773073756,13.875089852705552
20170203,nist,G15,-95.53938666947136,8.293415835178827
20170203,nist,G15,52.10153151325114,5.886730157613811
20170203,nist,G15,52.22919109265672,5.5300898207612486
20170204,nist,G15,-38.568471504638474,8.477094358649362
20170204,nist,G15,-39.58652656174706,9.33082202453078
20170204,nist,G15,-40.95198182273721,10.38011287411914
20170204,nist,G15,-45.59424012830473,13.260650275189802
20170204,nist,G15,-46.84351459713021,13.881775168635341
20170205,nist,G15,-38.5845358568739,8.489775549260406
20170205,nist,G15,-39.603389164792354,9.34278000203346
20170205,nist,G15,-47.046244917196496,13.973597464296025
20170205,nist,G15,-95.39517429802477,8.358568872316326
20170205,nist,G15,52.12652891806888,5.848656419342352
20170206,nist,G15,-38.03535281558718,8.001321502232777
20170206,nist,G15,-39.62026767423169,9.354721960374732
20170206,nist,G15,-46.88639432917776,13.895086004453216
20170206,nist,G15,-47.067781666928376,13.98010883690311
20170206,nist,G15,-95.23160039123754,8.444458077465091
20170206,nist,G15,52.139047364222286,5.829626632331137
20170207,nist,G15,-38.05098896591357,8.014370796185867
20170207,nist,G15,-38.61671336679936,8.515091972569236
20170207,nist,G15,-47.089330290839065,13.986600189063733
20170207,nist,G15,-95.25080934272468,8.423534183779767
20170207,nist,G15,49.476086063630156,30.301754285206663
20170209,nist,G15,-47.13246308288542,13.999522793831328
20170210,nist,G15,-95.30839105104468,8.36073568117168
20170210,nist,G15,-95.49092659065184,8.253733002096213
20170211,nist,G15,-38.53818487383244,8.441707601838006
20170211,nist,G15,-95.32756993860691,8.339793959469285
20170211,nist,G15,-95.51005468365267,8.232752802674845
20170211,nist,G15,52.13809988047576,5.912962184848709
20170212,nist,G15,-37.98938958701303,7.953147538076915
20170212,nist,G15,-95.34674133533247,8.318847820496146
20170213,nist,G15,-95.36590525129428,8.297897280125552
20170213,nist,G15,52.09974559812853,6.053482225503296
20170214,nist,G15,-47.05839153291151,13.947530642204825
20170214,nist,G15,-95.20240382013063,8.383775075018539
20170215,nist,G15,-39.77288833273667,9.46147635220921
20170215,nist,G15,-95.22160368638028,8.362854589312956
20170216,nist,G15,-95.24079604315097,8.34192963720689
20170217,nist,G15,-95.25998090048842,8.32100023459831
20170218,nist,G15,-95.27915826842582,8.30006639737469
20170219,nist,G15,-47.34883281509412,14.062931366011368
20170219,nist,G15,-95.29832815703264,8.279128141411531
20170220,nist,G15,-47.37053401339635,14.069161591774488
20170220,nist,G15,-95.31749057635169,8.258185482574293
20170221,nist,G15,-47.39224680965247,14.075371665602272
20170221,nist,G15,-95.33664553645495,8.237238436716662
20170222,nist,G15,-47.413971183940205,14.08156157829133
20170222,nist,G15,-95.17321637029518,8.323104846493823
20170222,nist,G15,-95.35579304742744,8.216287019678452
20170223,nist,G15,-47.435707116330086,14.087731320674848
20170223,nist,G15,-95.37493311934793,8.1953312472967
20170224,nist,G15,-95.21159049079344,8.281266233550589
20170224,nist,G15,-95.39406576231762,8.174371135389013
20170225,nist,G15,-95.2307663291803,8.260340265036767
20170225,nist,G15,-95.41319098642718,8.153406699765043
20170227,nist,G15,-38.7971453710684,8.642660204196872
20170227,nist,G15,-50.92907700356773,15.43680659371702
20170227,nist,G15,-95.26909561242229,8.218475083267023
20170227,nist,G15,-95.4514192185241,8.111464920549835
20170301,nist,G15,-40.01283942951672,9.624932744817027
20170301,nist,G15,-47.566364311391766,14.124325688385976
20170302,nist,G15,-38.84616099567387,8.679897858372119
20170302,nist,G15,-47.58818059028268,14.13035398409043
20170304,nist,G15,-38.878918547404226,8.704645089221668
20170304,nist,G15,-40.06465762833566,9.65954321752533
20170304,nist,G15,-94.9996752389486,8.327170629419662
20170305,nist,G15,-38.89532143542844,8.716995299416487
20170305,nist,G15,-47.653697732865304,14.14831737920652
20170305,nist,G15,-95.38390503817718,8.092774720424119
20170306,nist,G15,-38.91174038553626,8.729329886760377
20170306,nist,G15,-40.09928119919831,9.68253486903516
20170306,nist,G15,-47.67555948179368,14.154264650567884
20170306,nist,G15,-95.03810299233405,8.285399298021565
20170306,nist,G15,-95.40301402814352,8.071809540072348
20170307,nist,G15,-40.11661638279446,9.694006053380857
20170307,nist,G15,-47.69743254773362,14.160191643642596
20170307,nist,G15,-95.05730562170744,8.264506870656056
20170308,nist,G15,-38.944626433685045,8.753952134772819
20170308,nist,G15,-40.13396715026651,9.705460791319517
20170308,nist,G15,-47.71931691045633,14.166098349615257
20170308,nist,G15,-95.07650076617581,8.243609956714378
20170309,nist,G15,-38.96109351252629,8.76623976642992
20170309,nist,G15,-40.151333490427206,9.716899068786665
20170309,nist,G15,-47.92600336933458,14.251926546339822
20170309,nist,G15,-95.0956884357104,8.222708572085038
20170310,nist,G15,-38.97757661502002,8.778511717183001
20170310,nist,G15,-40.168715392055,9.728320871724213
20170310,nist,G15,-47.76311944514711,14.17785086507867
20170310,nist,G15,-95.11486864029779,8.201802732645275
20170311,nist,G15,-38.994075731495684,8.790767972547615
20170311,nist,G15,-40.186112843877204,9.739726186064924
20170311,nist,G15,-47.9700004993228,14.263364766131579
20170311,nist,G15,-95.1340413899399,8.18089245426109
20170311,nist,G15,52.82869423091177,4.496552294357301
20170312,nist,G15,-39.01059085224432,8.80300851803843
20170312,nist,G15,-40.20352583461661,9.751114997776545
20170312,nist,G15,-47.80696692345975,14.189522126896362
20170312,nist,G15,-95.15320669465405,8.159977752787212
20170312,nist,G15,52.84197986579953,4.47781298590153
20170313,nist,G15,-40.220954352951345,9.762487292822088
20170313,nist,G15,-47.82890746563418,14.195327265920236
20170313,nist,G15,-95.17236456443577,8.13905864406554
20170313,nist,G15,162.66743597372928,12.005349113025705
20170313,nist,G15,52.855278102430084,4.459078518395777
20170314,nist,G15,-39.04366906761579,8.82744242153067
20170314,nist,G15,-40.238398387546,9.773843057191959
20170314,nist,G15,-47.850859182637436,14.201112065448907
20170314,nist,G15,-95.19151500932333,8.118135143933845
20170314,nist,G15,52.868588931945034,4.440348893715396
20170314,nist,G15,-39.06023214269177,8.839635750617687
20170315,nist,G15,-40.2558579270113,9.78518227686428
20170315,nist,G15,-48.05812763421765,14.285996485322825
20170315,nist,G15,-95.2106580393405,8.097207268208953
20170315,nist,G15,52.88191234549112,4.421624113734711
20170315,nist,G15,-39.0768111829469,8.85181331200042
20170315,nist,G15,-40.273332959961444,9.796504937858296
20170316,nist,G15,-47.894796059549826,14.212620611548205
20170316,nist,G15,-95.22979366453501,8.076275032706716
20170316,nist,G15,52.895248334219374,4.402904180353541
20170316,nist,G15,-39.09340617853552,8.863975091242027
20170316,nist,G15,-40.29082347494492,9.807811026172075
20170317,nist,G15,-48.10225731005707,14.297189849139231
20170317,nist,G15,52.908596889287594,4.3841890954112746
