Date_str,Station_id,Satellite_id,Azimuth,Elevation
20170107,nist,G17,97.55390125218376,8.897933951055617
20170109,nist,G17,101.11746999940603,5.367306556078479
20170110,nist,G17,90.81266823550085,15.104945586736292
20170112,nist,G17,100.62497297715825,5.7534501676654335
20170115,nist,G17,97.5982454172542,8.593046616310222
20170120,nist,G17,95.89873594451025,10.04880838216713
20170121,nist,G17,100.86211836289108,5.2217360360823495
20170125,nist,G17,-103.48553838177367,75.92320587081404
20170125,nist,G17,-92.48186829127269,77.94977030365249
20170125,nist,G17,-62.2326490626302,80.31625567274678
20170125,nist,G17,-28.570784870423406,79.80547383306853
20170127,nist,G17,98.14134320503733,7.6770845290466205
20170127,nist,G17,100.8123511239907,5.072212113820837
20170130,nist,G17,98.59291709007556,7.142226105572906
20170201,nist,G17,98.84018379972929,6.8368010545465765
20170201,nist,G17,98.99784848132771,6.683718368804178
20170206,nist,G17,96.03950911031212,9.361373321905706
20170206,nist,G17,99.21984258231497,6.303179371232516
20170207,nist,G17,23.241864713500885,68.80053751227416
20170207,nist,G17,32.29620462657289,63.65606692341527
20170207,nist,G17,38.890728521197985,59.083315520187256
20170207,nist,G17,44.70382234787889,54.582209875002235
20170207,nist,G17,49.83734995270881,50.34771978965508
20170213,nist,G17,100.4646488608333,4.853067054256468
20170214,nist,G17,99.1030086974155,6.15367133641276
20170225,nist,G17,100.36580585229,4.554435435756693
20170226,nist,G17,99.94339022850768,4.9369506667803185
20170226,nist,G17,100.25416018739905,4.631421696405581
20170227,nist,G17,100.29765728358039,4.55561901366078
20170301,nist,G17,100.22951866981194,4.556785376561734
20170301,nist,G17,-158.7297698100722,6.106928454051945
20170301,nist,G17,-158.7111694933404,6.314602021397421
20170301,nist,G17,-158.69205309775583,6.522512253484407
20170301,nist,G17,-158.67242116613443,6.73065827045908
20170301,nist,G17,-158.6522742245216,6.939039193187301
20170301,nist,G17,-158.63161278209782,7.147654143190744
20170301,nist,G17,-158.61043733111342,7.356502242553898
20170301,nist,G17,-158.58874834677664,7.565582613817079
20170301,nist,G17,-158.5665462871869,7.774894379923265
20170301,nist,G17,-158.54383159322978,7.984436664069715
20170301,nist,G17,-158.5206046885006,8.194208589709438
20170301,nist,G17,-158.49686597920115,8.404209280382009
20170301,nist,G17,-158.47261585404385,8.614437859682633
20170301,nist,G17,-158.44785468416146,8.824893451137727
20170301,nist,G17,-158.4225828229982,9.035575178143093
20170301,nist,G17,-158.3968006062047,9.246482163847705
20170301,nist,G17,-158.37050835155193,9.457613531100757
20170301,nist,G17,-158.34370635881098,9.668968402349057
20170301,nist,G17,-158.31639490964784,9.880545899545787
20170301,nist,G17,-158.28857426750776,10.09234514407382
20170301,nist,G17,-158.2602446775032,10.304365256648053
20170301,nist,G17,-158.2314063663118,10.516605357244826
20170301,nist,G17,-158.20205954202873,10.729064564989294
20170301,nist,G17,-158.07959061945326,11.581074816090739
20170301,nist,G17,-158.04770369287027,11.7946163113452
20170301,nist,G17,-158.01530910497573,12.008371606192696
20170301,nist,G17,-157.98240693036306,12.22233981151132
20170301,nist,G17,-157.94899722402545,12.436520036660324
20170301,nist,G17,-157.9150800211867,12.650911389381056
20170301,nist,G17,-157.8806553371648,12.865512975726357
20170301,nist,G17,-157.84572316724146,13.080323899975488
20170301,nist,G17,-157.81028348645668,13.295343264509468
20170301,nist,G17,-157.77433624951342,13.510570169803263
20170301,nist,G17,-157.7378813905664,13.726003714272565
20170301,nist,G17,-157.70091882308597,13.941642994202846
20170301,nist,G17,-157.66344843967886,14.157487103690313
20170302,nist,G17,100.27299844560652,4.481007972151123
20170302,nist,G17,-158.76106029000516,5.985265130778405
20170302,nist,G17,-158.74284660696426,6.192801367246556
20170302,nist,G17,-158.72411665933268,6.4005749903090186
20170302,nist,G17,-158.70487100146173,6.608585119773595
20170302,nist,G17,-158.6440450588803,7.234025756114791
20170302,nist,G17,-158.6227417681966,7.442973123847024
20170302,nist,G17,-158.6009252867393,7.652152607160102
20170302,nist,G17,-158.57859606734627,7.861563329296645
20170302,nist,G17,-158.555754545617,8.071204413761437
20170302,nist,G17,-158.53240113984145,8.281074984240648
20170302,nist,G17,-158.5085362508942,8.491174164505106
20170302,nist,G17,-158.48416026213377,8.70150107833316
20170302,nist,G17,-158.45927353932072,8.912054849417117
20170302,nist,G17,-158.43387643049817,9.122834601276072
20170302,nist,G17,-158.4079692659006,9.333839457178117
20170302,nist,G17,-158.3546260006457,9.75652097235725
20170302,nist,G17,-158.32719047044495,9.968195876084298
20170303,nist,G17,100.16139009238037,4.557934623590495
20170304,nist,G17,100.2048868441769,4.482169701444565
